date,open,high,low,close,adj_close,change,volume
"Nov 25, 2024",177.48,178.82,176.90,177.39,177.39,0.63%,"19,357,005"
"Nov 22, 2024",174.15,177.40,173.88,176.28,176.28,2.04%,"10,609,785"
"Nov 21, 2024",171.66,173.51,170.22,172.75,172.75,1.09%,"6,240,403"
"Nov 20, 2024",170.01,171.07,169.51,170.89,170.89,0.08%,"7,081,237"
"Nov 19, 2024",170.69,171.17,169.66,170.76,170.76,0.01%,"5,683,673"
"Nov 18, 2024",169.11,171.45,168.83,170.75,170.75,0.71%,"6,681,087"
"Nov 15, 2024",167.94,170.57,166.88,169.54,169.54,1.47%,"9,939,416"
"Nov 14, 2024",166.71,168.04,166.51,167.08,167.08,0.30%,"7,444,273"
"Nov 13, 2024",166.06,166.80,165.68,166.58,166.58,0.45%,"5,412,566"
"Nov 12, 2024",166.14,167.06,165.57,165.84,165.84,-0.11%,"6,507,823"
"Nov 11, 2024",167.00,168.52,165.78,166.03,166.03,-1.00%,"6,364,403"
"Nov 8, 2024",164.02,167.75,163.93,167.71,167.71,2.63%,"7,506,566"
"Nov 7, 2024",161.96,163.95,161.48,163.41,163.41,1.47%,"9,056,725"
"Nov 6, 2024",165.61,166.04,159.81,161.05,161.05,-2.84%,"11,473,688"
"Nov 5, 2024",164.33,166.32,164.33,165.76,165.76,0.41%,"4,397,441"
"Nov 4, 2024",165.72,166.27,164.58,165.08,165.08,-0.01%,"5,130,338"
"Nov 1, 2024",165.31,166.35,164.99,165.10,165.10,-0.05%,"5,455,095"
"Oct 31, 2024",165.76,167.04,165.09,165.18,165.18,-0.59%,"6,056,514"
"Oct 30, 2024",167.09,167.32,165.96,166.16,166.16,-0.60%,"5,518,085"
"Oct 29, 2024",168.86,168.86,166.83,167.17,167.17,-1.26%,"5,681,358"
"Oct 28, 2024",169.28,169.66,168.38,169.30,169.30,0.64%,"5,754,043"
"Oct 25, 2024",168.92,169.40,168.04,168.22,168.22,-0.83%,"4,877,911"
"Oct 24, 2024",169.42,169.96,168.93,169.62,169.62,0.02%,"5,861,303"
"Oct 23, 2024",169.55,170.17,168.73,169.58,169.58,-0.07%,"4,837,810"
"Oct 22, 2024",168.57,170.73,168.57,169.70,169.70,0.09%,"7,511,671"
"Oct 21, 2024",170.98,171.48,168.45,169.54,169.54,-1.02%,"5,522,460"
"Oct 18, 2024",170.30,172.21,168.46,171.28,171.28,-0.58%,"8,372,536"
"Oct 17, 2024",172.18,173.68,171.76,172.28,171.27,-0.06%,"7,045,586"
"Oct 16, 2024",171.88,172.59,170.89,172.38,171.37,-0.69%,"6,117,053"
"Oct 15, 2024",172.89,174.91,172.82,173.57,172.56,0.61%,"7,172,262"
"Oct 14, 2024",171.02,172.84,170.74,172.51,171.50,0.83%,"5,909,158"
"Oct 11, 2024",169.46,171.41,168.97,171.09,170.09,1.27%,"7,036,480"
"Oct 10, 2024",168.80,169.79,168.37,168.95,167.96,-0.19%,"6,932,308"
"Oct 9, 2024",168.38,169.81,168.00,169.27,168.28,0.66%,"8,758,806"
"Oct 8, 2024",166.85,168.59,166.27,168.16,167.18,0.62%,"7,472,965"
"Oct 7, 2024",169.16,169.58,166.87,167.12,166.14,-1.04%,"6,325,281"
"Oct 4, 2024",168.85,170.09,168.26,168.88,167.89,-0.73%,"6,003,668"
"Oct 3, 2024",171.37,171.37,169.77,170.12,169.13,-1.05%,"4,794,348"
"Oct 2, 2024",172.01,172.45,171.08,171.92,170.92,-0.65%,"6,212,890"
"Oct 1, 2024",173.24,174.00,172.20,173.04,172.03,-0.09%,"7,130,825"
"Sep 30, 2024",173.73,174.00,172.71,173.20,172.19,-0.20%,"6,296,653"
"Sep 27, 2024",173.01,174.45,172.58,173.55,172.54,0.20%,"4,599,709"
"Sep 26, 2024",171.50,174.61,171.36,173.21,172.20,0.55%,"4,957,367"
"Sep 25, 2024",174.07,174.68,172.06,172.26,171.25,-0.57%,"8,916,483"
"Sep 24, 2024",172.88,174.50,172.62,173.24,172.23,-0.31%,"5,422,351"
"Sep 23, 2024",174.01,175.19,172.59,173.77,172.76,-0.26%,"10,265,199"
"Sep 20, 2024",171.51,174.54,171.50,174.22,173.20,1.56%,"28,647,462"
"Sep 19, 2024",172.88,173.16,170.38,171.54,170.54,-1.37%,"8,692,016"
"Sep 18, 2024",175.05,175.90,172.57,173.92,172.90,-1.11%,"5,102,884"
"Sep 17, 2024",176.63,176.97,175.36,175.88,174.85,-0.77%,"4,757,247"
"Sep 16, 2024",174.71,177.31,174.32,177.24,176.21,1.82%,"6,892,335"
"Sep 13, 2024",173.37,174.54,172.80,174.08,173.06,0.35%,"3,917,986"
"Sep 12, 2024",173.90,174.61,172.44,173.47,172.46,-0.26%,"4,839,752"
"Sep 11, 2024",176.60,177.00,173.63,173.92,172.90,-2.18%,"6,828,173"
"Sep 10, 2024",175.91,177.94,175.91,177.79,176.75,0.98%,"6,396,311"
"Sep 9, 2024",175.54,176.84,174.66,176.06,175.03,0.27%,"6,450,204"
"Sep 6, 2024",175.76,177.04,175.34,175.59,174.56,0.07%,"5,785,684"
"Sep 5, 2024",175.99,176.55,174.67,175.47,174.45,-0.24%,"6,061,865"
"Sep 4, 2024",173.63,176.00,173.63,175.90,174.87,0.79%,"6,726,882"
"Sep 3, 2024",171.03,175.00,170.99,174.52,173.50,1.74%,"10,101,418"
"Aug 30, 2024",170.16,171.88,169.69,171.54,170.54,0.89%,"7,301,617"
"Aug 29, 2024",169.75,170.60,168.94,170.03,169.04,0.57%,"4,413,165"
"Aug 28, 2024",169.42,171.20,168.58,169.06,168.07,-0.11%,"5,645,040"
"Aug 27, 2024",170.83,171.10,169.08,169.25,168.26,-0.65%,"4,456,635"
"Aug 26, 2024",168.70,170.97,168.70,170.35,169.36,0.70%,"6,472,417"
"Aug 23, 2024",170.05,170.11,168.25,169.17,168.18,-0.58%,"4,771,267"
"Aug 22, 2024",170.88,171.24,169.14,170.15,169.16,-0.01%,"4,097,382"
"Aug 21, 2024",170.19,171.89,169.60,170.16,169.17,-0.15%,"4,082,026"
"Aug 20, 2024",168.77,170.56,168.11,170.41,169.41,1.18%,"4,513,600"
"Aug 19, 2024",168.18,169.24,168.17,168.42,167.44,0.32%,"3,885,315"
"Aug 16, 2024",167.82,168.35,166.80,167.89,166.91,-0.02%,"5,640,925"
"Aug 15, 2024",169.46,169.68,166.75,167.92,166.94,-0.52%,"9,491,625"
"Aug 14, 2024",166.50,169.47,165.82,168.80,167.81,0.90%,"5,476,675"
"Aug 13, 2024",167.34,167.80,166.46,167.29,166.31,0.29%,"3,770,007"
"Aug 12, 2024",169.40,169.65,166.20,166.81,165.84,-2.19%,"7,208,103"
"Aug 9, 2024",170.12,171.26,169.65,170.54,169.54,-0.19%,"5,377,378"
"Aug 8, 2024",169.42,171.56,169.00,170.87,169.87,0.50%,"6,386,941"
"Aug 7, 2024",168.57,171.72,168.01,170.02,169.03,1.15%,"8,385,546"
"Aug 6, 2024",167.90,170.33,167.85,168.09,167.11,0.02%,"7,454,869"
"Aug 5, 2024",170.88,170.88,166.67,168.06,167.08,-1.19%,"10,338,767"
"Aug 2, 2024",167.44,170.35,165.15,170.08,169.09,2.65%,"11,899,038"
"Aug 1, 2024",160.88,166.31,160.68,165.69,164.72,3.07%,"12,532,700"
"Jul 31, 2024",160.81,162.86,159.21,160.76,159.82,-0.58%,"9,660,902"
"Jul 30, 2024",161.79,162.38,158.04,161.70,160.76,-4.84%,"15,746,254"
"Jul 29, 2024",168.85,170.54,168.11,169.93,168.94,0.48%,"6,797,832"
"Jul 26, 2024",167.25,169.32,167.03,169.11,168.12,1.32%,"5,581,557"
"Jul 25, 2024",168.32,170.09,166.87,166.90,165.93,-0.65%,"7,338,521"
"Jul 24, 2024",166.32,168.28,165.58,168.00,167.02,0.83%,"5,906,992"
"Jul 23, 2024",168.11,168.42,166.32,166.62,165.65,-0.97%,"4,863,398"
"Jul 22, 2024",167.93,168.70,167.70,168.25,167.27,0.17%,"6,383,031"
"Jul 19, 2024",167.97,169.04,167.13,167.96,166.98,-0.28%,"6,597,090"
"Jul 18, 2024",168.80,170.92,168.28,168.44,166.46,-0.59%,"5,926,346"
"Jul 17, 2024",167.75,170.17,167.33,169.44,167.45,1.49%,"7,982,328"
"Jul 16, 2024",164.91,167.07,164.61,166.95,164.99,1.44%,"6,378,312"
"Jul 15, 2024",166.47,166.62,164.46,164.58,162.64,-1.22%,"5,752,513"
"Jul 12, 2024",166.22,167.64,166.02,166.61,164.65,0.65%,"4,684,642"
"Jul 11, 2024",166.30,166.63,164.78,165.54,163.59,-0.76%,"5,833,061"
"Jul 10, 2024",165.90,166.92,165.54,166.80,164.84,0.69%,"5,037,097"
"Jul 9, 2024",166.63,166.76,165.14,165.66,163.71,-0.52%,"4,393,179"
"Jul 8, 2024",165.95,166.67,165.62,166.52,164.56,0.79%,"5,144,458"
